GEOID,Population,Black,Hispanic,Asian,Householdincome,Bachelor,Households_num,Ageunder5,Age5to9,Age10to14,Age15to24,Age25to44,Age45to64,Age65to74,Age75plus,Employment,No_vehicle,Vehicle_owned,Public_transportation,person_per_room1,person_per_room2
47135,8313,61,81,188,51786.0,306,3052,532,613,372,1021,1792,2279,1005,699,3010,163,2889,64,3045,7
47137,5021,5,138,0,42931.0,424,2161,200,489,178,357,965,1459,808,565,1700,150,2011,0,2150,11
47139,17502,152,387,33,49446.0,1153,7006,826,765,1114,1918,3820,5431,2148,1480,7486,436,6570,27,6901,105
47141,78955,1877,5175,887,49228.0,8276,31933,4447,4353,4913,14101,19090,19117,7686,5248,36726,1359,30574,0,31463,470
47143,32723,601,1732,187,48872.0,2670,12756,2064,1991,2034,4350,7423,8858,3636,2367,12814,746,12010,18,12604,152
47145,53313,1586,1107,400,60044.0,4733,21773,2264,2731,2946,5965,11204,16240,7078,4885,23132,1263,20510,0,21487,286
47147,72309,5191,5332,486,67597.0,7229,26536,4456,4545,5194,8489,18766,20243,6685,3931,34907,709,25827,131,26055,481
47149,335595,51136,29278,12022,72985.0,49435,118955,21410,22266,25035,54550,97048,79927,22559,12800,178349,2978,115977,526,116267,2688
47151,21855,90,114,104,38409.0,896,8533,1312,1258,1666,2745,5373,5846,2211,1444,8085,362,8171,3,8510,23
47153,15727,67,592,0,47835.0,1159,5866,800,869,783,1799,3718,4492,1962,1304,6401,240,5626,0,5790,76
47155,98088,1104,6495,1079,54363.0,8686,36817,5281,4953,6455,11116,22972,28138,11961,7212,45876,1191,35626,242,35864,953
47157,929178,499760,61285,25754,55015.0,120800,354736,63949,63904,67895,122546,254285,229674,80257,46668,427711,29419,325317,3017,347736,7000
47159,19820,459,602,85,52018.0,1655,7473,1120,1010,1539,2323,4748,5824,2030,1226,9149,409,7064,20,7308,165
47161,13569,39,462,56,51460.0,1317,5091,807,822,839,1454,3114,3845,1671,1017,5754,233,4858,26,4964,127
47163,157843,3033,3302,1123,49661.0,19396,67025,7566,7725,9568,17479,36077,45150,19668,14610,67543,3626,63399,56,66225,800
47165,193036,15497,10454,2971,73517.0,26823,72638,11438,13621,12396,22708,50057,52254,18756,11806,97761,2245,70393,152,71149,1489
47167,60868,11198,1750,454,63783.0,4888,21860,3510,3693,4915,7847,15530,16520,5553,3300,27269,850,21010,7,21551,309
47169,11463,1231,354,23,58274.0,488,3349,720,624,450,1709,4028,2536,874,522,4984,112,3237,0,3340,9
47171,17891,67,1008,17,47610.0,1358,7583,668,879,924,1962,4025,5206,2505,1722,7825,470,7113,41,7566,17
47173,19597,115,362,8,50868.0,886,7411,999,1047,1464,2244,4601,5727,2211,1304,8103,361,7050,3,7243,168
47175,6083,7,65,0,44444.0,265,2412,344,285,332,637,1293,1773,895,524,2465,223,2189,0,2335,77
47177,40801,1261,3823,268,46189.0,2673,15790,2420,2591,2824,4987,9999,10820,4300,2860,17953,962,14828,10,15218,572
47179,132067,5427,4942,2195,52503.0,17362,54913,6354,7402,7097,20088,32206,34881,14302,9737,61448,3342,51571,248,53934,979
47181,16350,955,360,63,45402.0,977,5671,766,751,774,1659,4353,4944,1816,1287,6018,408,5263,0,5512,159
47183,32948,2610,946,369,43773.0,2771,13213,1593,1949,1689,6331,7066,8275,3472,2573,13946,957,12256,30,13111,102
47185,27134,478,747,68,44777.0,1599,10306,1586,1723,1690,2929,6445,7273,3226,2262,10781,440,9866,0,10163,143
47187,242386,9794,12061,11891,116492.0,60968,85311,13877,18970,19778,31399,57761,68372,20378,11851,124301,1905,83406,268,84432,879
47189,144748,9846,6863,2589,82224.0,24299,52983,8587,9462,10158,17189,37113,39939,14132,8168,72475,1381,51602,439,52291,692
48001,58133,12080,10613,483,49736.0,3500,16477,2996,2927,3260,6409,19006,15098,5049,3388,19366,985,15492,81,15623,854
48003,18184,394,10430,85,80518.0,1531,6263,1532,1689,1429,2542,5012,4215,1089,676,9012,168,6095,7,5886,377
48005,86584,11917,19695,867,52377.0,6817,31151,5701,5645,7029,11547,21139,21526,8297,5700,36994,1752,29399,118,29753,1398
48007,24149,41,6900,343,51509.0,3028,10452,1101,1071,1063,2581,4755,6987,3660,2931,9146,557,9895,44,10038,414
48009,8616,43,728,12,67083.0,914,3371,469,605,505,1011,1855,2428,1001,742,4175,115,3256,0,3329,42
48011,1980,13,173,3,71136.0,233,708,136,115,185,239,402,448,285,170,869,3,705,0,703,5
48013,48684,196,31808,255,63391.0,3495,15899,3508,3700,3799,6658,12392,11480,4184,2963,20116,806,15093,0,14432,1467
48015,30132,2685,8393,219,68400.0,3438,11841,1666,1795,2444,3627,6689,8014,3540,2357,14348,390,11451,1,11197,644
48017,6968,17,4636,51,64044.0,441,1952,424,418,697,1099,2010,1383,442,495,2991,210,1742,0,1838,114
48019,20839,213,4178,81,64495.0,2726,8383,794,1177,999,1947,3557,6686,3528,2151,8995,109,8274,0,8077,306
48021,94887,6975,38071,777,78339.0,9872,31271,6081,6195,7675,12722,22628,25346,9726,4514,43866,815,30456,96,29955,1316
48023,3491,144,496,0,43705.0,382,1509,155,235,283,337,669,973,438,401,1373,75,1434,0,1482,27
48025,31191,2262,18573,71,48822.0,1445,8497,1712,1709,1985,4459,10278,7209,2326,1513,10144,477,8020,1,8132,365
48027,364703,86420,94154,10567,57932.0,38679,130523,29714,27905,28374,56471,107804,74636,24661,15138,148663,7971,122552,632,125272,5251
48029,1990522,151122,1211997,59864,62169.0,238332,717124,136261,140771,145909,288734,589084,449885,146792,93086,939296,46526,670598,16180,684861,32263
48031,11313,3,2279,99,71201.0,1693,4749,414,607,623,987,2290,3583,1795,1014,5449,91,4658,0,4605,144
48033,550,0,65,0,68500.0,118,196,85,54,18,35,111,110,91,46,195,8,188,0,179,17
48035,18275,334,3536,119,59328.0,1676,7037,983,1050,1171,1969,3719,4899,2616,1868,7850,217,6820,0,6786,251
48037,92957,23391,7429,1176,54949.0,9258,33983,5748,6380,6265,11588,24763,22994,8957,6262,38705,2143,31840,122,32813,1170
48039,368575,55091,116430,25058,87958.0,48515,124284,24546,27738,28044,47670,105424,91501,27669,15983,170874,3299,120985,515,120292,3992
48041,231095,25741,60926,13627,52658.0,28902,83627,13723,13671,13040,65708,62738,40583,13202,8430,110682,4535,79092,1349,81110,2517
48043,9501,27,4325,370,48679.0,1891,4706,558,565,427,791,2475,2491,1418,776,4919,298,4408,0,4631,75
48045,1266,31,461,0,38469.0,94,557,46,64,63,127,285,371,190,120,587,45,512,0,547,10
48047,7100,127,6506,0,26827.0,619,2425,275,528,596,962,1828,1568,751,592,2737,333,2092,0,2374,51
48049,38085,1360,8784,232,49232.0,3788,14651,1886,2192,2479,5031,8964,9998,4331,3204,16799,1009,13642,54,14256,395
48051,17687,2338,3760,0,64109.0,1908,7178,951,834,1443,2027,3963,4813,2308,1348,7601,382,6796,18,6919,259
48053,48424,708,10987,331,65363.0,6210,17941,2402,2519,3307,5415,10767,13009,6682,4323,21749,592,17349,56,17322,619
48055,45286,2353,24490,413,63380.0,3344,14315,2757,2620,3181,7224,11775,11163,4084,2482,20293,698,13617,11,13073,1242
48057,20367,532,10138,910,61887.0,1695,7748,1344,1440,1233,2717,4944,5078,1977,1634,9671,215,7533,34,7339,409
48059,13781,137,1416,52,55820.0,1677,5247,706,719,1022,1566,3113,3852,1663,1140,6106,213,5034,0,5172,75
48061,420554,2714,378443,2861,43057.0,32707,130030,32623,34832,36858,67650,102972,88981,32498,24140,165622,8915,121115,716,116707,13323
48063,12498,1955,3272,88,50947.0,1284,4385,870,970,909,1562,2846,3107,1350,884,5045,221,4164,0,4201,184
48065,5856,58,619,17,76786.0,746,2282,409,336,375,699,1361,1459,707,510,2900,67,2215,0,2229,53
48067,28692,4954,1439,192,49626.0,2394,11371,1617,1874,1826,3335,5911,7837,3572,2720,10790,860,10511,0,10928,443
48069,7450,86,4878,98,53551.0,756,2417,582,694,547,1065,1814,1580,769,399,3522,127,2290,54,2310,107
48071,45257,3445,10962,337,93707.0,4598,14905,3009,3597,3966,6153,12360,10929,3524,1719,20448,357,14548,76,14308,597
48073,50564,6959,12103,228,54222.0,3723,18173,3535,3555,3579,6953,11912,12285,5162,3583,20514,1043,17130,53,17229,944
48075,6784,594,2319,5,53092.0,731,2070,357,406,262,764,2775,1295,555,370,2892,24,2046,0,2059,11
48077,10236,37,702,95,69967.0,1265,4119,444,487,728,1106,2207,2992,1364,908,4768,128,3991,0,4028,91
48079,2553,157,1524,2,38203.0,122,973,173,189,183,319,725,550,215,199,1084,73,900,0,932,41
48081,3288,34,743,0,42639.0,297,1384,161,157,290,384,592,831,493,380,1370,43,1341,0,1379,5
48083,7848,206,1421,91,47216.0,815,3222,424,321,517,785,1531,2199,1194,877,3334,192,3030,9,3181,41
48085,1039812,105044,161908,169344,104327.0,230564,369168,62594,74754,81749,135011,297551,274329,72280,41544,541459,10421,358747,4136,358871,10297
48087,2948,275,928,0,42446.0,359,1053,162,227,255,425,631,691,367,190,1419,88,965,0,1018,35
48089,20559,2576,6381,143,55945.0,2151,6999,1336,1613,1283,2391,4186,5268,2586,1896,8743,404,6595,0,6602,397
48091,156257,3571,44242,1985,85912.0,28221,60714,8741,9774,10383,18051,37292,43780,18024,10212,73326,1548,59166,155,59505,1209
48093,13540,61,3906,55,55743.0,1252,5138,763,984,781,1576,2737,3516,1781,1402,5999,230,4908,0,5003,135
48095,3181,65,1100,17,46719.0,221,803,112,146,195,226,712,993,469,328,923,29,774,0,789,14
48097,41215,1170,7715,326,63338.0,4220,16106,2740,2783,2630,5051,9576,10884,4544,3007,19984,613,15493,31,15399,707
48099,81692,11640,15728,1689,58414.0,6190,23954,5425,5201,5321,13894,27182,16258,5182,3229,25921,1125,22829,227,23384,570
48101,1560,111,322,0,43654.0,134,654,128,128,108,183,384,350,158,121,740,50,604,3,636,18
48103,4654,58,3054,147,67804.0,323,1614,361,360,436,613,1228,989,408,259,2039,149,1465,14,1549,65
48105,2939,46,1779,0,52731.0,219,1297,87,199,231,194,780,817,477,154,1568,23,1274,0,1297,0
48107,5265,217,2983,33,44304.0,392,1934,332,352,418,713,1312,1172,522,444,2379,157,1777,18,1793,141
48109,2209,3,1831,19,34239.0,249,634,172,244,77,189,524,523,255,225,756,59,575,0,609,25
48111,7135,3,3363,0,61069.0,545,2367,704,780,558,734,1940,1667,463,289,3594,84,2283,0,2253,114
48113,2604722,586142,1060847,171844,65011.0,345945,947046,187909,183336,197255,358467,786545,610053,176416,104741,1307329,62916,884130,26658,888943,58103
48115,12371,1041,7250,17,42778.0,893,4214,862,813,1037,1866,3437,2585,968,803,4317,356,3858,0,4045,169
48117,18675,158,13895,177,49611.0,889,6064,1613,1590,1731,2795,4676,3912,1376,982,8553,207,5857,91,5770,294
48119,5251,445,468,17,58705.0,581,2057,409,311,425,541,1172,1382,584,427,2267,78,1979,16,2037,20
48121,885012,90834,173708,83987,96265.0,185968,321447,53454,60556,63565,120246,265802,229089,60121,32179,481603,9155,312292,2745,313304,8143
48123,19834,1613,7185,11,57873.0,1236,6610,1226,1398,1149,2122,4892,5193,2160,1694,7404,443,6167,7,6387,223
48125,1569,33,531,8,42241.0,161,635,112,59,83,144,373,407,172,219,554,48,587,0,628,7
48127,8840,19,7760,140,25000.0,434,2902,585,687,894,1155,2211,1803,883,622,2561,484,2418,8,2706,196
48129,3266,221,387,8,52888.0,230,1193,151,140,263,602,619,749,428,314,1443,34,1159,0,1172,21
48131,10001,97,8934,0,43836.0,338,2842,693,591,911,1415,2477,2230,930,754,3718,322,2520,1,2668,174
48133,17785,399,3043,80,43953.0,1695,6697,1047,1092,940,2587,3723,4545,2190,1661,7101,413,6284,20,6496,201
48135,161258,7814,101156,1866,64975.0,10814,59019,14402,14471,12966,23371,48100,32740,9201,6007,74351,2946,56073,194,55592,3427
48137,1366,1,619,0,40000.0,142,558,28,55,57,310,230,301,233,152,661,0,558,0,558,0
48139,187984,21196,51109,1371,85272.0,21736,62708,12270,13147,15780,25437,49490,47928,15165,8767,93818,1739,60969,172,60443,2265
48141,860485,27184,713245,10196,50919.0,88008,288186,62259,61727,69230,136558,237493,188528,61154,43536,366029,19112,269074,4415,272230,15956
48143,42288,605,9194,445,56691.0,5193,14926,2522,2580,2343,9916,10215,8843,3460,2409,19837,712,14214,1,14435,491
48145,17074,3860,4142,288,35317.0,1003,5419,990,1222,948,1909,4495,4372,1789,1349,5763,649,4770,0,5114,305
48147,35453,2086,4292,170,59686.0,3115,12470,1780,2041,2369,4322,8884,9548,3811,2698,14794,515,11955,2,12076,394
48149,24445,1511,5344,134,66624.0,2974,8720,1186,1439,1455,2440,4984,6751,3534,2656,10678,397,8323,0,8548,172
48151,3720,77,1083,8,55862.0,337,1533,261,240,198,397,837,940,470,377,1855,72,1461,0,1513,20
48153,5478,259,3248,13,54007.0,379,1894,343,378,486,717,1298,1244,473,539,2306,159,1735,32,1849,45
48155,1087,1,235,9,37679.0,105,471,67,36,29,131,169,276,125,254,463,50,421,0,469,2
48157,806497,163304,201001,169191,102590.0,148309,259106,53007,60397,68382,105871,219617,207844,61536,29843,386467,7428,251678,4097,250141,8965
48159,10413,501,1595,3,61391.0,1426,3546,583,569,903,1208,2273,2622,1342,913,4622,74,3472,15,3402,144
48161,19478,2900,3202,78,55910.0,1555,6567,1110,1256,1168,2125,5013,5009,2070,1727,7241,209,6358,2,6350,217
48163,18428,753,14712,197,58456.0,484,4763,1204,1121,1088,3090,6397,3284,1227,1017,6692,409,4354,0,4604,159
48165,21167,476,8973,203,67728.0,945,6775,2272,2259,1914,3334,5454,4114,1103,717,8470,311,6464,1,6293,482
48167,347084,42793,88457,11856,79328.0,51790,131877,21268,24520,23719,44058,91872,91526,31678,18443,163999,6797,125080,1269,128354,3523
48169,5734,421,2859,134,64871.0,301,1705,139,201,275,843,1630,1732,450,464,1735,79,1626,0,1669,36
48171,26730,42,6473,95,64438.0,4527,11205,1319,1504,1572,2810,5076,6744,4159,3546,12104,483,10722,55,10761,444
48173,1221,0,539,0,85417.0,196,457,97,36,54,203,379,309,70,73,595,6,451,0,396,61
48175,7085,345,2563,11,52335.0,705,2671,239,475,522,774,1494,1952,883,746,2945,226,2445,0,2634,37
48177,19720,1341,10214,130,55698.0,1190,7496,1389,1300,1687,2554,4661,4840,1906,1383,8645,557,6939,4,6999,497
48179,21398,1082,6428,244,50635.0,1558,7881,1440,1502,1611,2733,5711,5055,1857,1489,9246,289,7592,0,7610,271
48181,134205,7531,19030,2097,62078.0,13025,51021,8339,8810,9464,17124,31853,35015,14351,9249,63415,2069,48952,231,49494,1527
48183,123744,24095,23963,1283,56566.0,11705,46654,8667,8286,9943,16791,32050,29074,11086,7847,56332,2634,44020,71,45074,1580
48185,28878,4244,7061,115,59086.0,2255,9469,1631,1854,1815,3523,7151,7787,3366,1751,10834,355,9114,5,9094,375
48187,169477,14518,65591,2852,80047.0,21021,58439,10163,12667,11784,22656,46056,42596,14474,9081,79112,1503,56936,59,56389,2050
48189,32879,1430,19936,128,48649.0,2222,11070,2137,2367,2890,5250,8414,7467,2441,1913,14277,442,10628,20,10648,422
48191,2875,163,991,5,41467.0,275,1132,126,204,169,383,561,782,337,313,1205,39,1093,2,1076,56
48193,8211,22,1119,9,44030.0,918,2910,434,470,602,1026,1642,2013,1066,958,3194,117,2793,0,2817,93
48195,5332,9,2590,6,47500.0,640,1764,408,462,419,805,1231,1149,454,404,2141,92,1672,7,1712,52
48197,3567,46,889,90,56400.0,271,1222,259,204,190,443,798,956,504,213,1855,51,1171,0,1182,40
48199,56124,3409,3535,276,65347.0,5424,20568,3490,4136,3945,6583,14187,14320,5905,3558,23596,1051,19517,30,20031,537
48201,4697957,888826,2049914,330239,65788.0,618971,1658503,341863,342669,363197,639772,1418000,1093178,319351,179927,2257547,106701,1551802,51902,1558570,99933
48203,68674,13745,9403,533,57996.0,6614,24276,4166,4430,5593,8846,16644,17217,7322,4456,29017,1482,22794,7,23474,802
48205,5465,424,1507,27,61196.0,567,1704,324,323,347,417,2054,1211,408,381,2084,25,1679,0,1682,22
48207,5420,295,1559,2,48432.0,381,2030,149,234,435,793,1256,1338,725,490,2207,97,1933,18,1975,55
48209,234573,9282,93930,3603,71061.0,35610,84924,14072,15721,15284,46970,65514,51066,17254,8692,118438,2599,82325,356,81600,3324
48211,3450,56,1224,0,54867.0,390,1387,200,206,336,425,769,932,345,237,1606,72,1315,0,1311,76
48213,81717,4788,11103,548,51963.0,6953,31267,4516,4535,5434,9517,17932,21759,10543,7481,31785,1601,29666,105,30291,976
48215,865677,5144,800715,8342,44666.0,66601,251916,74233,76252,83217,142386,224972,169518,54205,40894,333199,15170,236746,812,221152,30764
48217,35686,2228,7695,289,57800.0,2952,13043,2093,2160,2589,4451,7863,9333,4249,2948,15900,760,12283,4,12560,483
48219,21670,723,10690,77,49241.0,1577,7935,1464,1384,1831,3436,5487,4946,1858,1264,9519,525,7410,10,7547,388
48221,60521,593,7822,386,75851.0,8923,24195,3195,3134,4110,6216,12791,16054,8867,6154,25919,563,23632,33,23536,659
48223,36666,2555,6433,304,57745.0,3609,13746,2281,2668,2547,4564,8573,9413,3973,2647,17103,427,13319,150,13226,520
48225,22288,5560,2651,72,43644.0,1650,7353,1099,1491,1076,2285,5410,6102,2621,2204,7350,636,6717,1,7109,244
48227,34620,1909,15229,298,60260.0,2184,12062,2120,1925,2304,4596,10175,9094,2528,1878,14007,608,11454,1,11713,349
48229,3322,45,2581,25,32404.0,190,869,200,220,155,450,1112,718,256,211,708,107,762,0,832,37
48231,98783,7313,17655,1110,61053.0,9403,35756,6203,6333,7251,13558,24115,25679,9329,6315,44770,1846,33910,171,33703,2053
48233,20801,463,5043,105,57288.0,1730,6881,1280,1716,1306,2849,5157,4989,2098,1406,9114,267,6614,87,6826,55
48235,1555,86,410,0,39770.0,167,677,51,110,187,138,350,449,189,81,636,39,638,0,638,39
48237,8494,368,1485,50,56916.0,575,2914,429,496,630,1153,2225,2095,844,622,3074,347,2567,0,2823,91
48239,14971,1116,5047,93,60807.0,1185,5155,1024,989,1223,1784,3512,3743,1498,1198,6222,283,4872,38,4992,163
48241,33369,5168,2361,141,44356.0,1829,12776,1924,2011,2664,3720,7281,9077,4036,2656,12133,728,12048,115,12357,419
48243,2021,36,483,0,38659.0,167,1010,86,0,209,195,224,562,549,196,696,34,976,0,945,65
48245,256755,85721,56336,9723,53613.0,22140,92751,17524,16910,18117,33720,70755,62895,21789,15045,105395,6783,85968,447,90003,2748
48247,4864,14,4538,0,37342.0,249,1423,718,362,253,980,980,942,395,234,2204,99,1324,0,1296,127
48249,39203,331,31552,36,47629.0,3004,12835,2752,3101,3136,5206,10094,8845,3598,2471,15535,924,11911,0,12132,703
48251,177022,7806,40367,1984,70767.0,15969,60915,11378,12932,13775,23552,45927,44818,15241,9399,83266,1427,59488,68,58234,2681
48253,19721,2419,5547,52,55575.0,1423,5792,845,715,1253,2320,6559,4992,1803,1234,5674,217,5575,0,5694,98
48255,14823,838,8339,92,49526.0,1145,4431,816,980,876,2023,4765,3273,1181,909,4802,299,4132,0,4198,233
48257,140145,19113,33145,1889,75187.0,13890,46189,9945,11285,11312,18292,39466,33743,10248,5854,67534,1283,44906,68,44333,1856
48259,43842,123,10852,457,100706.0,8977,16261,2020,2866,3513,5217,9979,12011,4902,3334,20572,333,15928,5,15866,395
48261,169,0,166,1,42778.0,2,48,44,7,15,0,42,12,41,8,64,0,48,0,41,7
48263,632,7,105,0,63994.0,65,243,18,79,59,43,106,113,115,99,213,8,235,0,243,0
48265,52411,755,14645,409,62204.0,7255,21842,2673,2436,3223,5962,10624,13221,8065,6207,23298,919,20923,22,21115,727
48267,4295,41,1092,0,55677.0,558,1797,234,166,241,442,849,1145,738,480,2128,75,1722,9,1746,51
48269,229,0,80,0,42125.0,36,83,16,12,25,10,79,70,13,4,98,0,83,5,83,0
48271,3199,0,2101,0,58925.0,218,1039,171,90,113,374,762,891,390,408,1149,56,983,1,1039,0
48273,31015,959,22781,492,49986.0,2687,11559,2025,1889,2367,7233,8009,5467,2286,1739,13119,655,10904,0,10642,917
48275,3384,205,1192,59,50163.0,218,1251,208,284,219,378,749,922,325,299,1471,29,1222,0,1236,15
48277,49932,6715,4205,378,51561.0,4441,19930,3169,3088,3628,5851,11829,12887,5498,3982,22828,1373,18557,30,19613,317
48279,13147,447,7433,81,50041.0,803,4604,929,1095,1025,1805,3010,3067,1154,1062,5484,265,4339,17,4403,201
48281,21443,792,4295,288,66506.0,1824,7928,1120,1108,1552,2417,4807,6107,2641,1691,8387,386,7542,0,7734,194
48283,6956,147,5899,9,61042.0,281,1868,263,346,525,1219,2138,1421,454,590,2578,39,1829,0,1802,66
48285,20287,1214,3999,72,57602.0,1860,8012,1242,1349,1397,2333,4299,4928,2579,2160,9278,341,7671,0,7710,302
48287,17393,1939,4247,208,60750.0,1215,6148,1102,986,1163,1833,4215,4705,2042,1347,7962,295,5853,57,5853,295
48289,15877,989,2426,145,48676.0,1256,6136,996,860,1194,1650,3305,4027,2248,1597,6092,190,5946,2,5969,167
48291,89948,8056,26323,399,53871.0,4234,27688,6499,6556,7538,11926,24361,21744,7195,4129,32368,1280,26408,124,25882,1806
48293,22252,3754,5047,222,49507.0,1679,8027,1308,1461,1336,2703,5273,5906,2624,1641,8471,350,7677,18,7522,505
48295,3138,33,1060,37,66250.0,380,1144,243,255,295,448,800,598,284,215,1443,42,1102,0,1064,80
48297,11378,257,4632,77,52870.0,703,3857,639,705,623,1322,2905,2983,1221,980,3896,159,3698,0,3671,186
48299,21246,128,2400,84,62839.0,3555,9220,857,770,1190,1651,3307,5734,4313,3424,8378,287,8933,0,8929,291
48301,83,0,0,1,,0,33,24,7,0,0,16,10,12,14,26,1,32,0,24,9
48303,308580,22378,112432,7231,56529.0,36558,118704,19940,20031,21675,63955,82153,62596,22733,15497,151716,6830,111874,978,114983,3721
48305,5587,57,2591,21,49747.0,602,2104,361,449,487,663,1430,1311,485,401,2587,100,2004,0,2048,56
48307,7676,75,2529,71,46552.0,462,3138,344,587,451,853,1663,2092,994,692,3421,195,2943,3,3093,45
48309,258031,36788,69710,4277,53723.0,26064,94194,17295,16658,18865,47783,63715,56661,21650,15404,118086,5296,88898,632,91262,2932
48311,729,0,469,0,63056.0,43,186,50,89,55,54,240,146,61,34,286,9,177,0,170,16
48313,13579,2185,3267,180,59923.0,757,3985,828,786,838,1771,4262,3042,1240,812,4542,265,3720,45,3760,225
48315,9748,2196,440,24,43153.0,871,4036,486,594,442,1121,1695,2851,1566,993,3437,253,3783,16,3904,132
